NSuff-|h	bw:ا/NSUFF_MASC_DU_NOM_POSS gloss:two stt:c cas:n form_gen:m form_num:d
PVSuff-~t	diac:َّ bw:تَ/PVSUFF_SUBJ:2MS gloss:you_[masc.sg.]_<verb> pos:verb per:2 asp:p mod:i form_gen:m form_num:s d1seg:َّ d1tok:َّ atbseg:َّ d3seg:َّ d2seg:َّ d2tok:َّ atbtok:َّ d3tok:َّ bwtok:_+تَ caphi:~_a
NSuff-i	diac:ِ bw:ِ/CASE_DEF_GEN gloss:[def.gen.] stt:c cas:g d1seg:ِ d1tok:ِ atbseg:ِ d3seg:ِ d2seg:ِ d2tok:ِ atbtok:ِ d3tok:ِ bwtok:_+ِ caphi:i
NSuff-a	diac:َ bw:َ/CASE_DEF_ACC gloss:[def.acc.] stt:c cas:a d1seg:َ d1tok:َ atbseg:َ d3seg:َ d2seg:َ d2tok:َ atbtok:َ d3tok:َ bwtok:_+َ caphi:a
PVSuff-~t	diac:ِّ bw:تِ/PVSUFF_SUBJ:2FS gloss:you_[fem.sg.]_<verb> pos:verb per:2 asp:p mod:i form_gen:f form_num:s d1seg:ِّ d1tok:ِّ atbseg:ِّ d3seg:ِّ d2seg:ِّ d2tok:ِّ atbtok:ِّ d3tok:ِّ bwtok:_+تِ caphi:~_i
PVSuff-~n	diac:َّ bw:نَ/PVSUFF_SUBJ:3FP gloss:they_[fem.pl.]_<verb> pos:verb per:3 asp:p mod:i form_gen:f form_num:p d1seg:َّ d1tok:َّ atbseg:َّ d3seg:َّ d2seg:َّ d2tok:َّ atbtok:َّ d3tok:َّ bwtok:_+نَ caphi:~_a
PVSuff-|	bw:ا/PVSUFF_SUBJ:3MD gloss:they_(both)_<verb> pos:verb per:3 asp:p mod:i form_gen:m form_num:d
NSuff-u	diac:ُ bw:ُ/CASE_DEF_NOM gloss:[def.nom.] stt:c cas:n d1seg:ُ d1tok:ُ atbseg:ُ d3seg:ُ d2seg:ُ d2tok:ُ atbtok:ُ d3tok:ُ bwtok:_+ُ caphi:u
FWSuff-~a	diac:َّ bw:يَ/PRON_1S gloss:me enc0:1s_pron catib6:NOM ud:PRON d1seg:َّ d1tok:َّ atbseg:_+َّ d3seg:_+َّ d2seg:َّ d2tok:َّ atbtok:_+ِي d3tok:_+ِي bwtok:_+يَ caphi:~_a
PVSuff-a	diac:َ bw:َ/PVSUFF_SUBJ:3MS gloss:he;it_<verb> pos:verb per:3 asp:p mod:i form_gen:m form_num:s d1seg:َ d1tok:َ atbseg:َ d3seg:َ d2seg:َ d2tok:َ atbtok:َ d3tok:َ bwtok:_+َ caphi:a
NSuff-N	diac:ٌ bw:ٌ/CASE_INDEF_NOM gloss:[indef.nom.] stt:i cas:n d1seg:ٌ d1tok:ٌ atbseg:ٌ d3seg:ٌ d2seg:ٌ d2tok:ٌ atbtok:ٌ d3tok:ٌ bwtok:_+ٌ caphi:u_n
PVSuff-~t	diac:ُّ bw:تُ/PVSUFF_SUBJ:1S gloss:I_<verb> pos:verb per:1 asp:p mod:i form_num:s d1seg:ُّ d1tok:ُّ atbseg:ُّ d3seg:ُّ d2seg:ُّ d2tok:ُّ atbtok:ُّ d3tok:ُّ bwtok:_+تُ caphi:~_u
IVSuff-|	bw:ا/IVSUFF_SUBJ:D_MOOD:SJ gloss:[du.] pos:verb asp:i form_num:d
CVSuff-o	diac:ْ bw:ْ/CVSUFF_SUBJ:2MS gloss:you_<verb> pos:verb per:2 asp:c mod:i form_gen:m form_num:s d1seg:ْ d1tok:ْ atbseg:ْ d3seg:ْ d2seg:ْ d2tok:ْ atbtok:ْ d3tok:ْ bwtok:_+ْ
NSuff-F	diac:ً bw:ً/CASE_INDEF_ACC gloss:[indef.acc.] stt:i cas:a d1seg:ً d1tok:ً atbseg:ً d3seg:ً d2seg:ً d2tok:ً atbtok:ً d3tok:ً bwtok:_+ً caphi:a_n
NSuff-K	diac:ٍ bw:ٍ/CASE_INDEF_GEN gloss:[indef.gen.] stt:i cas:g d1seg:ٍ d1tok:ٍ atbseg:ٍ d3seg:ٍ d2seg:ٍ d2tok:ٍ atbtok:ٍ d3tok:ٍ bwtok:_+ٍ caphi:i_n
PVSuff-0a	bw:(null)/PVSUFF_SUBJ:3MS gloss:he;it_<verb> pos:verb per:3 asp:p mod:i form_gen:m form_num:s
IVSuff-~n	diac:َّ bw:نَ/IVSUFF_SUBJ:FP gloss:[fem.pl.] pos:verb asp:i form_gen:f form_num:p d1seg:َّ d1tok:َّ atbseg:َّ d3seg:َّ d2seg:َّ d2tok:َّ atbtok:َّ d3tok:َّ bwtok:_+نَ caphi:~_a
ه	NSuff-apN	diac:َةٌ bw:َة/NSUFF_FEM_SG+ٌ/CASE_INDEF_NOM gloss:[fem.sg.] stt:i cas:n form_gen:f form_num:s d1seg:َةٌ d1tok:َةٌ atbseg:َةٌ d3seg:َةٌ d2seg:َةٌ d2tok:َةٌ atbtok:َةٌ d3tok:َةٌ bwtok:_+َة_+ٌ caphi:a_t_u_n
ه	PVSuff-~th	diac:ِّهِ bw:تِ/PVSUFF_SUBJ:2FS+هُ/PVSUFF_DO:3MS gloss:you_[fem.sg.]_<verb>_it;him pos:verb per:2 asp:p mod:i enc0:3ms_dobj form_gen:f form_num:s catib6:NOM ud:PRON d1seg:ِّ_+هِ d1tok:ِّهِ atbseg:ِّ_+هِ d3seg:ِّ_+هِ d2seg:ِّ_+هِ d2tok:ِّهِ atbtok:ِّ_+هُ d3tok:ِّ_+هُ bwtok:_+تِ_+هِ caphi:~_i_h_i
ه	IVSuff-~nh	diac:َّهُ bw:نَ/IVSUFF_SUBJ:FP+هُ/IVSUFF_DO:3MS gloss:it;him pos:verb asp:i enc0:3ms_dobj form_gen:f form_num:p catib6:NOM ud:PRON d1seg:َّه d1tok:َّهُ atbseg:َّ_+ه d3seg:َّ_+ه d2seg:َّه d2tok:َّهُ atbtok:َّ_+هُ d3tok:َّ_+هُ bwtok:_+نَ_+هُ caphi:~_a_h_u
ه	FWSuff-hu-he	diac:هُ bw:هُ/PRON_3MS gloss:it;he enc0:3ms_pron catib6:NOM ud:PRON d1seg:هُ d1tok:هُ atbseg:_+هُ d3seg:_+هُ d2seg:هُ d2tok:هُ atbtok:_+هُ d3tok:_+هُ bwtok:_+هُ caphi:h_u
ه	PVSuff-|h	diac:هُ bw:ا/PVSUFF_SUBJ:3MD+هُ/PVSUFF_DO:3MS gloss:they_(both)_<verb>_it;him pos:verb per:3 asp:p mod:i enc0:3ms_dobj form_gen:m form_num:d catib6:NOM ud:PRON d1seg:_+هُ d1tok:هُ atbseg:_+هُ d3seg:_+هُ d2seg:_+هُ d2tok:هُ atbtok:_+هُ d3tok:_+هُ bwtok:_+ا_+هُ caphi:h_u
ه	IVSuff-|h	diac:هُ bw:ا/IVSUFF_SUBJ:D_MOOD:SJ+هُ/IVSUFF_DO:3MS gloss:it;him pos:verb asp:i enc0:3ms_dobj form_num:d catib6:NOM ud:PRON d1seg:ه d1tok:هُ atbseg:_+ه d3seg:_+ه d2seg:ه d2tok:هُ atbtok:_+هُ d3tok:_+هُ bwtok:_+ا_+هُ caphi:h_u
ه	PVSuff-~nh	diac:َّهُ bw:نَ/PVSUFF_SUBJ:3FP+هُ/PVSUFF_DO:3MS gloss:they_<verb>_it;him pos:verb per:3 asp:p mod:i enc0:3ms_dobj form_gen:f form_num:p catib6:NOM ud:PRON d1seg:َّ_+هُ d1tok:َّهُ atbseg:َّ_+هُ d3seg:َّ_+هُ d2seg:َّ_+هُ d2tok:َّهُ atbtok:َّ_+هُ d3tok:َّ_+هُ bwtok:_+نَ_+هُ caphi:~_a_h_u
ه	CVSuff-oh	diac:ْهُ bw:ْ/CVSUFF_SUBJ:2MS+هُ/CVSUFF_DO:3MS gloss:you_<verb>_it;him pos:verb per:2 asp:c mod:i enc0:3ms_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:ْ_+هُ d1tok:ْهُ atbseg:ْ_+هُ d3seg:ْ_+هُ d2seg:ْ_+هُ d2tok:ْهُ atbtok:ْ_+هُ d3tok:ْ_+هُ bwtok:_+ْ_+هُ caphi:h_u
ه	IVSuff-h	diac:ه bw:هُ/IVSUFF_DO:3MS gloss:it;him pos:verb asp:i enc0:3ms_dobj catib6:NOM ud:PRON d1seg:هُ d1tok:هُ atbseg:_+هُ d3seg:_+هُ d2seg:هُ d2tok:هُ atbtok:_+هُ d3tok:_+هُ bwtok:_+هُ caphi:h_u
ه	NSuff-h	diac:َهُ bw:َ/CASE_DEF_ACC+هُ/POSS_PRON_3MS gloss:its;his stt:c cas:a enc0:3ms_poss catib6:NOM ud:PRON d1seg:َهُ d1tok:َهُ atbseg:َ_+هُ d3seg:َ_+هُ d2seg:َهُ d2tok:َهُ atbtok:َ_+هُ d3tok:َ_+هُ bwtok:_+َ_+هُ caphi:a_h_u
ه	PVSuff-0ah	diac:هُ bw:(null)/PVSUFF_SUBJ:3MS+هُ/PVSUFF_DO:3MS gloss:he;it_<verb>_it;him pos:verb per:3 asp:p mod:i enc0:3ms_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:_+هُ d1tok:هُ atbseg:_+هُ d3seg:_+هُ d2seg:_+هُ d2tok:هُ atbtok:_+هُ d3tok:_+هُ bwtok:_+هُ caphi:h_u
ه	NSuff-h	diac:ِهِ bw:ِ/CASE_DEF_GEN+هُ/POSS_PRON_3MS gloss:its;his stt:c cas:g enc0:3ms_poss catib6:NOM ud:PRON d1seg:ِهِ d1tok:ِهِ atbseg:ِ_+هِ d3seg:ِ_+هِ d2seg:ِهِ d2tok:ِهِ atbtok:ِ_+هُ d3tok:ِ_+هُ bwtok:_+ِ_+هِ caphi:i_h_i
ه	NSuff-|h	diac:هُ bw:ا/NSUFF_MASC_DU_NOM+هُ/POSS_PRON_3MS gloss:its;his_two stt:c cas:n enc0:3ms_poss form_gen:m form_num:d catib6:NOM ud:PRON d1seg:اهُ d1tok:هُ atbseg:ا_+هُ d3seg:ا_+هُ d2seg:اهُ d2tok:هُ atbtok:_+هُ d3tok:_+هُ bwtok:_+ا_+هُ caphi:h_u
ه	PVSuff-~th	diac:َّهُ bw:تَ/PVSUFF_SUBJ:2MS+هُ/PVSUFF_DO:3MS gloss:you_[masc.sg.]_<verb>_it;him pos:verb per:2 asp:p mod:i enc0:3ms_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:َّ_+هُ d1tok:َّهُ atbseg:َّ_+هُ d3seg:َّ_+هُ d2seg:َّ_+هُ d2tok:َّهُ atbtok:َّ_+هُ d3tok:َّ_+هُ bwtok:_+تَ_+هُ caphi:~_a_h_u
هما	PVSuff-~th	diac:ِّهِما bw:تِ/PVSUFF_SUBJ:2FS+هُما/PVSUFF_DO:3D gloss:you_[fem.sg.]_<verb>_them_(both) pos:verb per:2 asp:p mod:i enc0:3d_dobj form_gen:f form_num:s catib6:NOM ud:PRON d1seg:ِّ_+هِما d1tok:ِّهِما atbseg:ِّ_+هِما d3seg:ِّ_+هِما d2seg:ِّ_+هِما d2tok:ِّهِما atbtok:ِّ_+هُما d3tok:ِّ_+هُما bwtok:_+تِ_+هِما caphi:~_i_h_i_m_aa
هما	FWSuff-hi	diac:هِما bw:هِما/PRON_3D gloss:them_(both) enc0:3d_pron catib6:NOM ud:PRON d1seg:هِما d1tok:هِما atbseg:_+هِما d3seg:_+هِما d2seg:هِما d2tok:هِما atbtok:_+هُما d3tok:_+هُما bwtok:_+هِما caphi:h_i_m_aa
هما	PVSuff-~th	diac:ُّهُما bw:تُ/PVSUFF_SUBJ:1S+هُما/PVSUFF_DO:3D gloss:I_<verb>_them_(both) pos:verb per:1 asp:p mod:i enc0:3d_dobj form_num:s catib6:NOM ud:PRON d1seg:ُّ_+هُما d1tok:ُّهُما atbseg:ُّ_+هُما d3seg:ُّ_+هُما d2seg:ُّ_+هُما d2tok:ُّهُما atbtok:ُّ_+هُما d3tok:ُّ_+هُما bwtok:_+تُ_+هُما caphi:~_u_h_u_m_aa
هما	PVSuff-~nh	diac:َّهُما bw:نَ/PVSUFF_SUBJ:3FP+هُما/PVSUFF_DO:3D gloss:they_<verb>_(both_of)_them pos:verb per:3 asp:p mod:i enc0:3d_dobj form_gen:f form_num:p catib6:NOM ud:PRON d1seg:َّ_+هُما d1tok:َّهُما atbseg:َّ_+هُما d3seg:َّ_+هُما d2seg:َّ_+هُما d2tok:َّهُما atbtok:َّ_+هُما d3tok:َّ_+هُما bwtok:_+نَ_+هُما caphi:~_a_h_u_m_aa
هما	IVSuff-~nh	diac:َّهُما bw:نَ/IVSUFF_SUBJ:FP+هُما/IVSUFF_DO:3D gloss:them_(both) pos:verb asp:i enc0:3d_dobj form_gen:f form_num:p catib6:NOM ud:PRON d1seg:َّهما d1tok:َّهُما atbseg:َّ_+هما d3seg:َّ_+هما d2seg:َّهما d2tok:َّهُما atbtok:َّ_+هُما d3tok:َّ_+هُما bwtok:_+نَ_+هُما caphi:~_a_h_u_m_aa
هما	NSuff-h	diac:ُهُما bw:ُ/CASE_DEF_NOM+هُما/POSS_PRON_3D gloss:their stt:c cas:n enc0:3d_poss catib6:NOM ud:PRON d1seg:ُهُما d1tok:ُهُما atbseg:ُ_+هُما d3seg:ُ_+هُما d2seg:ُهُما d2tok:ُهُما atbtok:ُ_+هُما d3tok:ُ_+هُما bwtok:_+ُ_+هُما caphi:u_h_u_m_aa
هما	PVSuff-0ah	diac:هُما bw:(null)/PVSUFF_SUBJ:3MS+هُما/PVSUFF_DO:3D gloss:he;it_<verb>_them_(both) pos:verb per:3 asp:p mod:i enc0:3d_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:_+هُما d1tok:هُما atbseg:_+هُما d3seg:+ d2seg:_+هُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+هُما caphi:h_u_m_aa
هما	IVSuff-|h	diac:هُما bw:ا/IVSUFF_SUBJ:D_MOOD:SJ+هُما/IVSUFF_DO:3D gloss:them_(both) pos:verb asp:i enc0:3d_dobj form_num:d catib6:NOM ud:PRON d1seg:اهما d1tok:هُما atbseg:ا_+هما d3seg:ا_+هما d2seg:اهما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+ا_+هُما caphi:h_u_m_aa
هما	FWSuff-hu-he	diac:هُما bw:هُما/PRON_3D gloss:they_(both) enc0:3d_pron catib6:NOM ud:PRON d1seg:هُما d1tok:هُما atbseg:_+هُما d3seg:_+هُما d2seg:هُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+هُما caphi:h_u_m_aa
هما	FWSuff-hu-him	diac:هُما bw:هُما/PRON_3D gloss:them_(both) enc0:3d_pron catib6:NOM ud:PRON d1seg:هُما d1tok:هُما atbseg:_+هُما d3seg:_+هُما d2seg:هُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+هُما caphi:h_u_m_aa
هما	CVSuff-oh	diac:ْهُما bw:ْ/CVSUFF_SUBJ:2MS+هُما/CVSUFF_DO:3D gloss:you_<verb>_them_(both) pos:verb per:2 asp:c mod:i enc0:3d_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:ْ_+هُما d1tok:ْهُما atbseg:ْ_+هُما d3seg:ْ_+هُما d2seg:ْ_+هُما d2tok:ْهُما atbtok:ْ_+هُما d3tok:ْ_+هُما bwtok:_+ْ_+هُما caphi:h_u_m_aa
هما	PVSuff-~th	diac:َّهُما bw:تَ/PVSUFF_SUBJ:2MS+هُما/PVSUFF_DO:3D gloss:you_[masc.sg.]_<verb>_them_(both) pos:verb per:2 asp:p mod:i enc0:3d_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:َّ_+هُما d1tok:َّهُما atbseg:َّ_+هُما d3seg:َّ_+هُما d2seg:َّ_+هُما d2tok:َّهُما atbtok:َّ_+هُما d3tok:َّ_+هُما bwtok:_+تَ_+هُما caphi:~_a_h_u_m_aa
هما	PVSuff-|h	diac:هُما bw:ا/PVSUFF_SUBJ:3MD+هُما/PVSUFF_DO:3D gloss:they_(both)_<verb>_them_(both) pos:verb per:3 asp:p mod:i enc0:3d_dobj form_gen:m form_num:d catib6:NOM ud:PRON d1seg:ا_+هُما d1tok:هُما atbseg:ا_+هُما d3seg:ا_+هُما d2seg:ا_+هُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+ا_+هُما caphi:h_u_m_aa
هما	IVSuff-h	diac:هما bw:هُما/IVSUFF_DO:3D gloss:them_(both) pos:verb asp:i enc0:3d_dobj catib6:NOM ud:PRON d1seg:هُما d1tok:هُما atbseg:_+هُما d3seg:_+هُما d2seg:هُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+هُما caphi:h_u_m_aa
هما	NSuff-h	diac:هما bw:هُما/POSS_PRON_3D gloss:their stt:c enc0:3d_poss catib6:NOM ud:PRON d1seg:هُما d1tok:هُما atbseg:_+هُما d3seg:_+هُما d2seg:هُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+هُما caphi:h_u_m_aa
هما	NSuff-|h	diac:هُما bw:ا/NSUFF_MASC_DU_NOM+هُما/POSS_PRON_3D gloss:their_two stt:c cas:n enc0:3d_poss form_gen:m form_num:d catib6:NOM ud:PRON d1seg:اهُما d1tok:هُما atbseg:ا_+هُما d3seg:ا_+هُما d2seg:اهُما d2tok:هُما atbtok:_+هُما d3tok:_+هُما bwtok:_+ا_+هُما caphi:h_u_m_aa
هما	PVSuff-ah	diac:َهُما bw:َ/PVSUFF_SUBJ:3MS+هُما/PVSUFF_DO:3D gloss:he;it_<verb>_them_(both) pos:verb per:3 asp:p mod:i enc0:3d_dobj form_gen:m form_num:s catib6:NOM ud:PRON d1seg:َ_+هُما d1tok:َهُما atbseg:َ_+هُما d3seg:َ_+هُما d2seg:َ_+هُما d2tok:َهُما atbtok:َ_+هُما d3tok:َ_+هُما bwtok:_+َ_+هُما caphi:a_h_u_m_aa
هما	NSuff-h	diac:ِهِما bw:ِ/CASE_DEF_GEN+هُما/POSS_PRON_3D gloss:their stt:c cas:g enc0:3d_poss catib6:NOM ud:PRON d1seg:ِهِما d1tok:ِهِما atbseg:ِ_+هِما d3seg:ِ_+هِما d2seg:ِهِما d2tok:ِهِما atbtok:ِ_+هُما d3tok:ِ_+هُما bwtok:_+ِ_+هِما caphi:i_h_i_m_aa
هما	NSuff-h	diac:َهُما bw:َ/CASE_DEF_ACC+هُما/POSS_PRON_3D gloss:their stt:c cas:a enc0:3d_poss catib6:NOM ud:PRON d1seg:َهُما d1tok:َهُما atbseg:َ_+هُما d3seg:َ_+هُما d2seg:َهُما d2tok:َهُما atbtok:َ_+هُما d3tok:َ_+هُما bwtok:_+َ_+هُما caphi:a_h_u_m_aa
